miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-3607-5p	0.374379	0.234394	0.510542	0	0.862274	0	0.501347	1.129595	1.404905	0.540352	0.221743	0.630638	0.847198	1.021645	0.401884	0.448725	0	0.317128	0.736916	0.565077	0.518604	1.02999	2.157236	0.730611	0	0.938922	1.455846	1.974616	4.357488	1.009208	2.604777	0.925692	0.667381	0.488567	1.260878	1.183132	0.38458	2.05832	0.127693	0.419964	1.437716	0	1.132926	0.9442	0.799791	0	0.756031	0.828454	0.512667	0.919868	0.437081	0.218824	0	0.254319	1.1926	0	1.01604	0	0	0.457268	0.197394	0	4.280989	0	1.186747	0.604354	0.879863	0.241728	2.538937	1.626126	0.63668	0.189217	0.270682	1.260765	0.506598	0.922422	2.39641	1.30002	0	1.254875	4.548259	1.551425	0.776214	2.792161	1.385261	2.201092	1.057331	0.697869	2.225721	2.032503	0.328629	0.268959	0.325554	0	1.021974	0.737203	0	1.078752	0.294959	0.379291
hsa-miR-3609	0.374379	0	0	0.464313	0	0	0	0	0.234151	0	0	0	0	0	0	0	0.551289	0.317128	0	0	0	0.68666	0	0	0	0	0	0	0	0	1.116333	0.925693	0	0	0	0	0	0.51458	0.191539	0	0	0	0	0	0	0.40463	0	0.414227	0.256334	0	0	0	0	0	0	0.332457	0	0	0.905788	0	0	0	0.356749	0	0.197791	0	0.219966	0	0	0	0	0.378434	0.270682	0	0	0	0	0	0.315746	0.50195	0	1.551425	0	0	0.277052	0	0.792999	0.465246	0	0	0	0	0	0	0.204395	0.245734	0	0	0	0.379291
hsa-miR-361-3p	113.062542	82.741116	204.727415	163.902382	114.682314	74.846494	108.29096	66.928486	55.962015	104.82826	98.453983	71.892766	117.760583	66.844734	190.49303	147.85505	133.9632	115.434696	53.5002	140.7042	94.385953	156.043492	120.805317	160.369101	122.427594	170.414296	104.820889	89.351387	132.903395	66.103093	147.728022	117.562983	170.515786	81.590656	114.529816	137.834672	74.800845	243.910848	296.885745	79.373261	148.803533	85.176278	138.028179	152.016219	76.513358	241.56417	56.853585	138.766114	110.223454	143.959275	41.632023	59.957759	85.957927	56.204593	76.922754	46.876404	64.349214	87.235007	55.253024	53.729082	45.795303	72.559649	67.068841	52.735818	38.371543	50.463568	56.531142	95.72429	55.131209	43.905422	51.889395	75.30827	70.647982	85.732045	64.337968	63.339712	67.099505	74.967815	55.255546	91.605911	86.416944	89.206965	76.457021	105.055104	45.713652	58.695767	45.729549	67.228017	78.642132	44.206935	53.895193	45.454092	57.623041	44.952446	40.674519	40.791921	41.762251	34.250398	43.653965	46.652831
hsa-miR-361-5p	122.796403	109.462043	129.167174	164.831007	128.909819	109.168364	179.81647	202.762252	153.602855	114.554595	206.664669	239.642553	203.327625	155.727799	149.50086	166.02843	152.155733	132.876754	106.263486	143.529585	145.209159	174.926643	154.781813	138.816081	163.23679	147.880174	234.391152	161.918535	373.10994	151.885731	180.101668	151.813617	178.190663	131.42447	209.726166	137.243107	117.873824	224.871393	154.444436	135.858468	192.653852	119.678058	116.124938	247.380433	141.829639	158.210368	138.202601	255.163965	138.932824	108.544374	109.707483	123.416699	152.892379	166.070584	212.282953	195.152117	164.937195	171.512892	222.370773	189.080649	190.879553	150.351967	175.877334	199.577794	158.035375	180.399707	156.395489	158.573572	187.155951	134.968522	119.695783	110.881025	175.131207	166.000771	189.974319	216.154455	182.127224	175.719356	180.290947	187.98035	219.615996	242.022376	194.441458	178.698385	183.962819	189.049277	163.886239	152.833244	189.928169	124.490796	138.681532	97.094244	135.430422	138.634851	137.557544	127.290459	125.556179	127.023133	128.897186	127.821169
hsa-miR-3610	0	0.468788	0	0	0.431137	0.413517	0.668463	1.411994	0	0	0	0.630638	0.847198	0.145949	0.803768	0.897452	0.551289	0.317128	0	0.565077	0.518604	0	1.078618	0	0	0	0	0	0	1.009208	0.372111	0.462846	0.33369	1.465701	1.050731	2.366263	0	0.51458	0.127692	0.629946	0	0	0.377642	0.4721	0.266597	2.83241	0.302412	0.828454	0.512668	0.459934	0	0.218824	0	0	0.5963	0.332457	0.67736	0.73928	0	0	0.197394	0.348844	0	0.45462	0.395582	0.604354	0	0.241728	1.088116	0.325225	0	0	0.270682	0	1.519794	0.307474	0	0.43334	0.315746	0	0	0.387856	0.388107	0.34902	0	0.244566	0.528666	1.163115	0.741907	0.508126	0	0	0.325554	0.377752	0	0.245734	0.269434	0.269688	0.589918	0
hsa-miR-3611	0	0	0	0	0.431137	0	0	0	0.234151	0	0.443486	0	0	0.145949	0	0	0	0	0	0	0	0	0	0	0	0.469461	0	0	0.544686	0	0	0	0	0	0	0	0	0	0.127693	0	0	0	0	0	0	0	0	0.414227	0.512668	0.459934	0	0.218824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362705	0	0	0	0	0	0	0.614949	0	0	0	0	0.649751	0	0	0	0	0	0	0.232623	0	0	0	0	0	0	0	0.245734	0	0.269688	0	0
hsa-miR-3613-3p	0.374379	0.234394	0.510542	1.857251	0.431137	0	0.668463	1.411994	0.234151	0	0.443486	0	1.694397	0.291898	0	0	0	0.317128	0.736917	0	0	0.514995	1.078619	0.365305	0.816184	0	0	1.480962	3.268116	1.513812	0.744222	0	0.33369	0	1.260878	0	0.57687	0	0.191539	0	0	0.359394	1.132926	0.4721	0	2.023151	0.151206	1.242681	0.256334	0	0.10927	0.218824	0	0.508638	0	0.332457	0.33868	1.47856	0	0.685903	0.789574	0.348844	0.356749	0.22731	0.593374	1.813062	0	0.483456	0.362705	1.300901	0	0	0.270682	0.420255	0.506598	0.307474	0.684689	0	0.315746	0.250975	0	0	0.776213	1.745101	0.554105	0.244566	0.264333	0.232623	0.741907	0	1.314517	0	0.651108	0.377752	0.40879	0	0	0	0.294959	0.379291
hsa-miR-3613-5p	11.980137	10.547734	17.358434	25.537199	11.640686	19.021761	9.859825	26.263078	12.409988	13.508797	14.856795	14.504681	44.901516	12.989479	13.262173	13.237402	13.782222	8.562463	12.232827	11.866619	6.741854	13.218205	47.99854	20.822412	19.588415	16.431131	12.374689	16.290585	32.681162	39.863697	10.791216	7.868389	5.339047	11.725603	19.54362	13.605998	9.806794	5.660378	3.70309	12.808913	16.533726	11.859988	7.741662	11.802501	13.063256	16.994463	13.910984	28.995903	10.50968	12.878147	2.84103	2.844712	7.750305	8.392541	6.559305	0.664914	3.725481	7.392797	2.264469	2.972247	2.566117	3.139599	7.134982	3.182334	5.53816	7.856604	5.499139	10.152576	9.793044	5.203605	1.591699	5.86572	3.518865	7.984847	2.026393	3.689691	8.55861	7.36678	5.051936	6.525353	14.944284	3.102851	3.492961	10.121588	3.601682	4.402182	4.757988	5.350327	4.451442	3.048754	2.957663	1.613755	2.604432	1.133255	5.518654	2.948813	3.233207	2.96657	5.014307	1.896456
hsa-miR-3614-3p	1.123137	0.468788	1.021084	0.464313	1.29341	0	0.501347	0	0	0	0.443486	0	0	0	0	0	0	0.317128	0.294766	0	0	0.34333	0	0	0.816184	0.938922	0	0.493654	0.544686	0	0.744222	0.462846	0	0.977134	0.420292	0.295783	0.19229	0	1.915391	0	0.718858	0.359394	0.188821	1.4163	0.266597	0.80926	0	0.414227	0.769001	0.459934	0.10927	0	0	0.254319	0	0.332457	0.33868	0	0	0	0.394787	0	0	0	0.395582	0	0	0.241728	0	0	0	0.189217	0.270682	0	0	0	0	0.21667	0.315746	0.250975	0	0	0	0.69804	0	0	0	0	0	0	0	0	0.325554	0	0	0	0	0.269688	0	0
hsa-miR-3614-5p	0.748759	0.468788	0	1.392938	0.431137	0	1.169809	0.282399	0.468301	1.080704	0	0.630638	0	0.145949	0.401884	0.897451	0.551289	0.317128	0.294766	0	0	0.34333	0.539309	0	0.816184	0.938922	0	0	0.544686	0	0.744222	0.925692	0	0.488567	0.210146	0.887348	0.19229	0	3.192318	0.419964	0	0	0.566463	0.9442	0.533194	0.80926	0	0	1.025335	0.459934	0	0	0	0	0	0	0.33868	0.73928	0	0	0	0	0	0.22731	0	0	0	0.241728	0	0.325225	0	0.567651	0	0	0	0.307474	0.342344	0	0.315746	0.50195	0	0	0	0.698041	0	0.244566	0.264333	0.697869	0	0	0	0.268959	0	0	0.204395	0	0.269434	0	0	0
hsa-miR-3615	0.748758	0.468788	2.55271	3.714502	0.431137	1.24055	1.838273	1.694392	0.468302	0.540352	2.217432	4.414467	3.388793	0.583796	2.411304	2.467991	2.756445	0.951385	2.505518	0.565077	1.037208	1.37332	0.539309	2.191832	0	3.755687	2.183769	1.480962	3.268116	0.504604	2.976888	1.388539	1.668451	2.931402	1.891317	0	0.19229	1.54374	7.725415	1.259893	1.437716	1.078182	2.454673	4.721	1.599582	7.283342	2.116888	3.313817	2.307003	2.759603	0.437082	0.656472	0.704573	0.762958	0	0.332457	1.01604	0	0.452894	0.228634	0.197394	1.046532	1.070247	0.22731	1.186748	0.604354	0.439932	0.483456	1.450821	3.902703	0.63668	1.324518	0.541364	0	1.013196	0.614948	1.027032	0.86668	2.841714	0.50195	0	1.163569	0.776214	1.396081	0.831157	0.489132	1.057331	0.697869	4.451442	1.016252	0	0	0	0	0.613185	0.245734	0.269434	0	0.294959	0.379291
hsa-miR-3616-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87543	0	0	0	0	0	0	0	0	0	0.10927	0	0	0	0	0.332457	0	0.73928	0.452894	0	0	0	0	0	0.197791	0	0.439932	0	0.362705	0.325225	0	0	0	0	0	0	0.342344	0	0	0	0	0.387856	0	0	0.277052	0.244566	0.264333	0.232623	0	0	0.328629	0	0	0	0	0	0	0	0	0
hsa-miR-3616-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22731	0	0	0	0	0	0	0	0	0	0.420255	0	0	0	0	0	0	0	0	0.388107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3617-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401884	0	0	0	0	0	0	0	0	0.365305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3618	0	0	0	0.464313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204395	0	0	0	0	0
hsa-miR-3619-5p	0	0	0	0	0.431137	0	0	0	0	0	0	0	0	0	0.401884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33369	0	0	0	0	1.02916	0	0	0	0	0	0	0	0	0	0	0.512667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362705	0	0	0.189217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232623	0	0	0	0	0	0	0	0	0	0.269688	0	0
hsa-miR-362-3p	0.374379	0.703182	1.021084	2.321564	0.431137	0.827033	1.16981	0.564798	0.936603	2.161408	0	0	1.694397	1.605441	1.607536	1.346176	1.653867	0.634256	0.736917	0	0.518604	1.888315	2.157237	1.095915	1.632368	2.816766	2.911692	2.46827	8.714976	3.027624	1.488444	0.462846	0.66738	0.488567	2.942049	4.732521	0.76916	0.51458	0.957695	1.469876	3.594288	1.796968	2.643494	0	1.066388	4.0463	1.512064	1.242681	2.050669	1.379802	3.16884	0.656472	2.113719	11.444374	1.1926	3.989481	1.01604	3.696398	2.717362	2.05771	2.368725	1.395377	3.210743	2.273096	6.527118	1.813062	5.279173	3.867648	4.352464	8.455859	2.54672	0.378434	4.872275	2.941785	1.013196	5.842011	4.450476	1.51669	2.841714	6.023402	1.949254	4.26642	1.940534	4.188243	1.385261	4.402183	7.665647	1.163115	16.321952	4.065005	0.657258	1.075836	2.604431	1.511007	3.270313	2.457344	2.424905	5.663451	3.539511	3.034331
hsa-miR-362-5p	4.86693	4.219093	7.14759	11.607818	4.742503	5.789232	18.382725	7.342367	14.283192	11.34739	3.769633	15.765958	8.471982	14.303019	1.607536	7.179608	15.43609	6.025437	0.736917	8.476155	11.409291	8.23992	9.16826	6.575496	8.978024	11.267061	11.646766	10.366735	50.111115	12.110491	13.768103	4.628463	4.671665	11.725604	12.818933	11.831303	8.268473	7.204118	5.363097	7.979321	12.220581	11.141202	13.217472	9.442001	11.73027	19.017614	11.038061	9.941452	9.997013	1.379802	68.40327	113.788448	133.16433	82.90813	43.529929	138.966925	23.368924	38.442546	120.469704	104.714552	64.942475	63.489692	136.278178	117.746354	69.424801	100.927139	183.451248	26.831808	66.012368	103.421662	64.941329	4.16277	166.198704	66.820563	78.01612	58.727596	60.937303	14.733559	80.830968	105.409542	120.20402	135.74973	185.903112	46.070677	62.059744	71.902313	71.369817	17.67934	229.991142	55.385702	59.810518	6.992937	33.857607	13.59906	52.938193	40.546188	61.969787	66.61298	37.754781	38.308421
hsa-miR-3620-3p	0.374379	0	0	0	0	0	0	0.282399	0.234151	0	0	0	0	0.291898	0	0	0	0	0	0.565077	0	0.34333	0	0	0	0.469461	0	0	0	0	0	0	0.66738	0	0	0	0	0	0.063846	0	0	0	0	0	0.266597	0.40463	0	0	0	0	0	0	0	0	0.5963	0	0	0	0	0	0	0	0.356749	0	0	0	0	0	0	0.325225	0	0.189217	0	0	0.506598	0.307474	0	0.21667	0	0	0	0	0.388107	0	0	0	0.264333	0.232623	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.551289	0.317128	0	0	0	0	0	0	0	0	0	0	0	0	0.372111	0	0	0	0	0	0	0	0.383078	0	0	0.359394	0	0.4721	0	0	0	0.414227	0	0	0.21854	0	0.704573	0.508639	0	0	0	0	0	0	0	0	0	0.454619	0	0.302177	0.219966	0.483456	0.72541	0	0.31834	0.378434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268959	0	0.377752	0	0	0.538868	0	0	0
hsa-miR-3622a-5p	0	0.468788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.506598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269434	0	0	0
hsa-miR-3622b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317128	0.147383	0	0	0.171665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241728	0	0	0	0.189217	0	0	0	0	0	0	0	0	0	0	0.388107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-363-3p	9.733862	3.750305	5.615964	11.143505	10.778416	10.337915	9.69271	3.388785	9.366027	7.024575	2.439175	1.891915	10.166381	2.918983	0.803768	6.282156	2.205156	4.439796	5.158421	7.911079	9.334874	21.801455	13.482736	5.844885	3.264736	9.389219	3.639614	4.442886	164.495182	12.110493	8.186441	4.165617	1.668452	7.817069	6.934832	4.732522	4.614961	5.145799	7.214643	6.089484	14.377153	3.593936	8.874588	6.1373	3.998955	9.306492	5.443427	21.954041	4.614007	11.038412	22.072619	24.508281	42.978965	19.073956	17.29271	34.243048	17.272682	22.917671	44.383576	41.840095	25.266373	34.186755	206.201013	34.778365	54.194861	35.052539	41.35352	21.272064	33.731594	45.206325	18.145371	25.544264	35.459332	23.11403	29.382694	45.813676	39.027259	26.650409	33.469073	74.288629	48.081609	58.954168	22.510189	23.73338	28.536399	78.994719	111.548377	25.123274	90.512644	21.849405	25.633077	5.110223	25.067649	17.754328	23.096589	19.167286	11.855091	17.260043	12.978205	15.930235
hsa-miR-363-5p	0.374379	0	0	0	0	0.413517	0	0	0	0	0	0	0	0	0	0	0	0	0.294766	0	0	0	0	0	0	0	0	0	2.72343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266597	0	0	0.414227	0	0	0.10927	0	0	0.508639	0	0	0	0.73928	0	0.228634	0.394788	0.348844	0	0.681929	0.395582	0.906531	0.879862	0	0	0.65045	0.63668	0	0.541364	0	0.506598	0	0	0	0	0.250975	0	1.939281	0	0	0.277052	0.489132	0	0.232623	0.741907	0.508126	0.657258	0	0	0	0.204395	0.491468	1.077736	0.269688	1.179837	0.379291
hsa-miR-3646	0	0.234394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295783	0	0	0	0	0	0	0	0.4721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3648	0	0.234394	0.510542	0.928626	0	0	0.334232	1.411995	0	1.621056	0.221743	0.630638	0	0.729745	0.401884	0.897452	0	0	0	0	0	0.68666	1.078618	0.365305	0.816184	2.816766	0.727923	0	0.544686	0	0	0.462846	0.33369	0	0.210146	2.662045	0.19229	0.51458	0.063846	0.419964	0	0.359394	0.188821	0.4721	0	0	0.151206	0.414227	1.025335	0	0.54635	0	1.409146	0.254319	0	1.662285	0.67736	1.47856	0.905788	0	0.394788	0.697688	1.070247	0.45462	0.395582	1.813062	0.439932	0	0.72541	0.975675	0	0.378434	0.541364	0.420255	0.506598	0.614948	0.342344	0.21667	0	0.50195	0	0.775712	0.388107	0.69804	1.108209	1.467396	0.792999	0.465246	0.741907	0	0.328629	0.268959	0	0	0.613184	0.245734	0.538868	0	0	0.758582
hsa-miR-3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3650	0	0	0	0	0	0.413517	0.167116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295783	0	0	0	0	0	0	0	0	0	0	0	0	0.256334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307474	0	0	0	0	0	0	0	0	0	0	0	0.232623	0	0	0.328629	0.268959	0	0	0	0	0	0	0	0
hsa-miR-3651	0	0.234394	0	0.928625	0	0	0	0	0	0	0	0	2.541594	0.145949	0	0.224363	0	0	0.147383	0	0.518604	0	1.617927	0.73061	0.816184	0	0.727923	0	1.089372	1.009208	0	0	0.33369	0	0	0	0	0	0	0.209982	0	0	0	0	0	0	0.151206	0.414227	0	0	0.437081	0	0.704573	0	0	0	0	0.73928	0.452894	0	0	0	1.070247	0	0.791165	0.302177	0.219966	0.241728	0	0.325225	0.31834	0	0.270682	0	0	0	0.684688	0	0	0.50195	1.299503	0	0	0.34902	0	0.489132	1.321664	0.697869	1.483814	0	0	0	0	0	0	0.491469	0	0.269688	0.294959	1.137873
hsa-miR-3652	0	0	0	0	0	0	0.167116	0	0	0	0.221743	0	0	0	0	0.448726	0	0	0	0	0	0	0	0	0	0.938922	0	0	0	0	0.372111	0	0	0	0.210146	0.295783	0	0	0.063846	0	0	0	0.377642	0	0	0	0.151206	0.414227	0	0	0.10927	0	0	0.254319	0	0.332457	0	0	0	0	0	0	0	0.22731	0.593373	0	0	0.241728	0	0.325225	0	0	0	0	0.506598	0	0	0	0	0	0	0	0	0	0.277052	0.244566	0	0.232623	0	0	0	0	0.325554	0	0.204395	0	0	0	0	0
hsa-miR-3653	5.615689	5.391063	7.658132	5.107441	5.173639	4.548685	5.514818	11.295949	7.492822	12.968446	7.761011	6.306382	6.777586	6.421763	1.607536	9.423234	12.679647	7.611077	3.389816	10.736464	11.927893	6.694935	12.943424	13.150995	10.610392	15.02275	15.28638	13.822313	12.527779	8.073662	24.559319	4.628462	8.675951	7.328502	6.724684	12.422869	3.845801	10.291598	2.49001	5.039571	6.46972	8.98484	6.986378	7.081501	6.664926	8.901861	4.989807	5.79918	6.664676	10.118544	5.244977	1.750592	10.568596	5.595025	5.366703	8.311421	10.499082	8.871357	14.492597	16.690308	6.316595	6.628043	17.837455	4.773504	17.405644	5.439187	5.05921	4.351104	9.067632	16.261263	4.775099	4.730422	6.496368	7.144335	16.717739	12.913921	20.198316	10.61683	10.419618	8.282178	17.543286	11.635689	6.597814	5.933344	5.541048	9.538063	20.617951	8.607049	13.354325	4.573132	5.586695	5.917101	3.906647	4.910773	3.679105	3.686014	5.658113	2.157505	5.309265	3.034329
hsa-miR-3654	0.748758	0	0	0	0.862274	0	0	0	0	0	0	0	0	0	0	0	0	0.317128	0	0	0	0	0.539309	0.365305	0	0.469461	0	0	0	0	0	0.462846	0	0	0.210146	0.295783	0	0	0	0	0	0.359394	0	0	0.266597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294959	0
hsa-miR-3655	0.374379	0	0	0.464313	0	0	0.167116	0	0.234151	0.540352	0	0.630638	0	0	0	0.224363	0.551289	0.317128	0	0	0	0	0	0.365305	0	0	0.727923	0	0	0.504604	0	0	0	0	0	0	0.38458	0.51458	0.063846	0	0	0	0.377642	0.4721	0	0	0	0	0	0	0	0	0	0	0	0.332457	0	0	0	0	0.197394	0	0	0	0.197791	0	0	0	0	0	0	0	0	0.420255	0.506598	0	0	0	0	0	0	0	0	0	0.277052	0	0.792998	0	0	0	0	0	0	0	0	0	0	0.269688	0	0
hsa-miR-3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3657	0	0	0	0.464313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245734	0	0	0	0
hsa-miR-3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372111	0	0	0	0	0	0.19229	0	0.063846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204395	0	0	0	0	0
hsa-miR-365a-3p	41.5561	50.394731	52.585844	191.761144	29.748424	20.675828	24.566005	77.377242	20.371111	52.954484	37.474603	93.334468	92.344627	16.784158	123.378398	30.28897	42.449245	26.638775	20.486303	50.856939	19.188353	48.581197	79.817798	41.644824	114.265752	44.598782	84.439049	60.225799	138.350254	75.18596	55.816633	43.044715	32.701658	44.948146	28.579916	29.87404	13.268016	51.457984	12.003123	21.208199	101.358929	34.501783	11.329261	68.454509	19.194989	92.660293	17.993554	105.627938	26.658696	28.515895	18.903777	13.348261	45.092684	24.923302	43.52993	24.269345	26.755727	65.056615	36.231491	26.064321	24.279408	25.116801	47.804387	24.322125	18.987979	49.254861	22.876414	71.309762	39.534882	50.735155	14.006954	19.300111	20.301146	30.25837	27.356303	27.980164	27.045208	29.467119	25.891171	40.657966	32.487572	35.682786	20.181549	50.258921	23.549456	30.57071	19.560616	17.679339	38.57916	27.438789	18.074607	40.612828	38.740913	38.908419	17.37354	14.252598	21.01584	14.023785	20.647146	36.791257
hsa-miR-365a-5p	0.374379	0.234394	1.021084	0	0.431137	0.413517	0.167116	0	0.234151	0	0.443486	0.630638	1.694397	0.291898	0.401884	0.448726	2.205156	0.634256	0.147383	0	1.555812	0.34333	0	0.73061	1.632368	0.469461	0.727923	0.493654	0	1.009208	0.744222	1.388539	0.33369	0.977134	0.840585	0	0.38458	0	0.191538	0.839928	2.156574	0.359394	0	2.8326	0	0.40463	0.453619	0	1.281668	0.919868	0.10927	0	0	0.508638	0	0	0.33868	0	0	0.228634	0	0	0	0.68193	0	0	0	0.725184	0.72541	0.65045	0	0.756868	0.270682	0.84051	0	0	0	0.65001	0.315746	0.250975	0	0	0	0.34902	0.831157	0	0	0.465246	0	0	0.657258	0.806877	0	0.377752	0.204395	0.491469	1.077736	0	0.589918	0.379291
hsa-miR-3660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
